point	title	description	icon
330894,185844	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1010385&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=517848&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
330865,185820	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1010386&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=517848&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
330912,185819	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1010387&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=517848&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
330883,185797	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1010388&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=517848&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
330910,185774	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1010389&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=517848&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
330921,185765	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1010390&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=517848&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
330947,185790	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1010391&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=517848&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
331066,185832	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=0&cLimit=25&cOBJnr=517859&oOrder=ASC&cLast=1&oField=OBJ_RIJKSNUMMER&sCompMonNr=&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
331532,186980	Villa Cantemerle	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=0&cLimit=25&cOBJnr=517860&oOrder=ASC&cLast=1&oField=OBJ_RIJKSNUMMER&sCompMonNr=&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
331883,185495	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=0&cLimit=25&cOBJnr=517861&oOrder=ASC&cLast=1&oField=OBJ_RIJKSNUMMER&sCompMonNr=&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
332726,184615	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=0&cLimit=25&cOBJnr=517862&oOrder=ASC&cLast=1&oField=OBJ_RIJKSNUMMER&sCompMonNr=&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
335471,188562	Vml. Klooster Mariahof	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013640&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521568&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
335463,188561	St. Jozefschool	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013641&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521568&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
335475,188604	R.K. Kerk H. Hart Overhoven	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013642&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521568&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
335514,188634	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013643&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521568&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
429675,210170	Gemeenschapshuis Oos Kaar Overhoven	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013644&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521568&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
336033,186639	R.K. Kerk H. Salvius	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013645&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521574&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
336017,186697	Pastorie Salviusparochie	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013646&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521574&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
336013,186693	H. Hartbeeld	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013647&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521574&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333820,188651	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013648&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333852,188668	Huize Catharina	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013649&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333878,188682	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013650&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
334001,188732	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013651&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333927,188658	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013652&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333936,188638	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013653&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333960,188614	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013654&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333993,188584	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013655&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333999,188563	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013656&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333983,188544	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013657&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333960,188517	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013658&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333944,188499	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013659&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333929,188491	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013660&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333907,188502	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013661&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333875,188540	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013662&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333851,188568	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013663&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333837,188587	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013664&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333801,188624	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013665&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333899,188564	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013666&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333942,188572	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013667&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333936,188600	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013668&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333913,188623	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013669&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333890,188634	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013670&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333872,188590	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013671&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521578&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
,	Kloostergebouw met Andreaskapel	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=0&cLimit=25&cOBJnr=521604&oOrder=ASC&cLast=1&oField=OBJ_RIJKSNUMMER&sCompMonNr=521603&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
,	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=0&cLimit=25&cOBJnr=521605&oOrder=ASC&cLast=1&oField=OBJ_RIJKSNUMMER&sCompMonNr=521603&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
,	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=0&cLimit=25&cOBJnr=521606&oOrder=ASC&cLast=1&oField=OBJ_RIJKSNUMMER&sCompMonNr=521603&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333099,188686	complex	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013675&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521603&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
,	Kaiserbau	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=0&cLimit=25&cOBJnr=521608&oOrder=ASC&cLast=1&oField=OBJ_RIJKSNUMMER&sCompMonNr=521603&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
333112,188655	R.K. Kerk Christus Koning	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013677&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521603&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
429675,210170	Zeven voetvallen	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013678&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521610&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
429675,210170	Hof van Olijven	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013679&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521610&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
334511,188888	Pensionaat Ursulinen	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013680&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521613&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
334511,188888	Huis op de Berg	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013681&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521613&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
334485,188898	Internaat Ursulinenklooster	<a target='_blank' href='http://monumentenregister.cultureelerfgoed.nl/php/main.php?cAction=show&cOffset=1&cLimit=25&cOBJnr=1013682&oOrder=ASC&cLast=4&oField=OBJ_RIJKSNUMMER&sCompMonNr=521613&sCompMonName=&sStatus=&sProvincie=&sGemeente=&sPlaats=&sStraat=&sHuisnummer=&sPostcode=&sFunctie=&sHoofdcategorie=&sSubcategorie=&sOmschrijving=&ID=0&oField=OBJ_RIJKSNUMMER'>open link</a>	rm.png
